First-come first-served,,
"PID","Burst","Priority","Arrival","Start","Finish","Wait","Response","Turnaround"
148,62,4,611,3459,3520,2848,2848,2910
149,80,3,624,3521,3600,2897,2897,2977
150,88,3,633,3601,3688,2968,2968,3056
151,62,5,648,3689,3750,3041,3041,3103
152,83,5,653,3751,3833,3098,3098,3181
153,79,4,660,3834,3912,3174,3174,3253
154,99,4,664,3913,4011,3249,3249,3348
155,63,2,664,4012,4074,3348,3348,3411
156,88,2,669,4075,4162,3406,3406,3494
157,99,5,675,4163,4261,3488,3488,3587
158,78,4,677,4262,4339,3585,3585,3663
159,75,4,702,4340,4414,3638,3638,3713
160,57,1,720,4415,4471,3695,3695,3752
161,65,4,723,4472,4536,3749,3749,3814
162,53,4,741,4537,4589,3796,3796,3849
163,99,0,759,4590,4688,3831,3831,3930
164,78,5,761,4689,4766,3928,3928,4006
165,60,6,762,4767,4826,4005,4005,4065
166,86,5,784,4827,4912,4043,4043,4129
167,75,4,810,4913,4987,4103,4103,4178
168,71,0,829,4988,5058,4159,4159,4230
169,69,5,846,5059,5127,4213,4213,4282
170,74,5,849,5128,5201,4279,4279,4353
171,72,5,852,5202,5273,4350,4350,4422
172,99,5,854,5274,5372,4420,4420,4519
173,64,4,866,5373,5436,4507,4507,4571
174,89,4,882,5437,5525,4555,4555,4644
175,96,4,907,5526,5621,4619,4619,4715
176,91,3,922,5622,5712,4700,4700,4791
177,54,4,956,5713,5766,4757,4757,4811
178,74,4,963,5767,5840,4804,4804,4878
179,83,5,972,5841,5923,4869,4869,4952
180,81,4,972,5924,6004,4952,4952,5033
181,91,3,996,6005,6095,5009,5009,5100
182,57,2,1008,6096,6152,5088,5088,5145
183,83,3,1032,6153,6235,5121,5121,5204
184,67,2,1039,6236,6302,5197,5197,5264
185,96,3,1045,6303,6398,5258,5258,5354
186,83,3,1046,6399,6481,5353,5353,5436
187,90,3,1052,6482,6571,5430,5430,5520
188,54,7,1064,6572,6625,5508,5508,5562
189,73,0,1073,6626,6698,5553,5553,5626
190,63,4,1086,6699,6761,5613,5613,5676
191,79,4,1130,6762,6840,5632,5632,5711
192,55,0,1160,6841,6895,5681,5681,5736
193,86,4,1164,6896,6981,5732,5732,5818
194,53,5,1185,6982,7034,5797,5797,5850
195,92,4,1189,7035,7126,5846,5846,5938
196,58,2,1211,7127,7184,5916,5916,5974
197,62,1,1226,7185,7246,5959,5959,6021
198,99,6,1245,7247,7345,6002,6002,6101
199,75,6,1252,7346,7420,6094,6094,6169
200,83,2,1263,7421,7503,6158,6158,6241
201,81,5,1274,7504,7584,6230,6230,6311
202,70,0,1285,7585,7654,6300,6300,6370
203,82,4,1285,7655,7736,6370,6370,6452
204,99,4,1298,7737,7835,6439,6439,6538
205,84,0,1328,7836,7919,6508,6508,6592
206,65,4,1355,7920,7984,6565,6565,6630
207,76,2,1368,7985,8060,6617,6617,6693
208,67,4,1381,8061,8127,6680,6680,6747
209,87,5,1384,8128,8214,6744,6744,6831
210,73,4,1385,8215,8287,6830,6830,6903
211,86,3,1403,8288,8373,6885,6885,6971
212,83,2,1403,8374,8456,6971,6971,7054
213,72,3,1430,8457,8528,7027,7027,7099
214,55,5,1452,8529,8583,7077,7077,7132
215,98,1,1459,8584,8681,7125,7125,7223
216,76,4,1475,8682,8757,7207,7207,7283
217,99,4,1480,8758,8856,7278,7278,7377
218,99,4,1487,8857,8955,7370,7370,7469
219,75,4,1500,8956,9030,7456,7456,7531
220,56,4,1503,9031,9086,7528,7528,7584
221,80,1,1520,9087,9166,7567,7567,7647
222,43,3,1539,9167,9209,7628,7628,7671
223,71,0,1541,9210,9280,7669,7669,7740
224,97,0,1558,9281,9377,7723,7723,7820
225,69,4,1564,9378,9446,7814,7814,7883
226,65,3,1571,9447,9511,7876,7876,7941
227,64,3,1595,9512,9575,7917,7917,7981
228,84,6,1600,9576,9659,7976,7976,8060
229,72,3,1601,9660,9731,8059,8059,8131
230,75,4,1618,9732,9806,8114,8114,8189
231,76,2,1630,9807,9882,8177,8177,8253
232,99,4,1646,9883,9981,8237,8237,8336
233,71,4,1651,9982,10052,8331,8331,8402
234,74,3,1663,10053,10126,8390,8390,8464
235,50,4,1666,10127,10176,8461,8461,8511
236,66,4,1670,10177,10242,8507,8507,8573
237,78,2,1698,10243,10320,8545,8545,8623
238,96,4,1704,10321,10416,8617,8617,8713
239,70,3,1709,10417,10486,8708,8708,8778
240,59,2,1717,10487,10545,8770,8770,8829
241,82,3,1723,10546,10627,8823,8823,8905
242,99,4,1727,10628,10726,8901,8901,9000
243,49,3,1736,10727,10775,8991,8991,9040
244,80,5,1740,10776,10855,9036,9036,9116
245,66,0,1757,10856,10921,9099,9099,9165
246,88,4,1785,10922,11009,9137,9137,9225
247,60,6,1798,11010,11069,9212,9212,9272
248,90,4,1810,11070,11159,9260,9260,9350
249,99,4,1811,11160,11258,9349,9349,9448
250,32,2,1815,11259,11290,9444,9444,9476
251,82,2,1834,11291,11372,9457,9457,9539
252,99,6,1846,11373,11471,9527,9527,9626
253,72,3,1855,11472,11543,9617,9617,9689
254,99,4,1875,11544,11642,9669,9669,9768
255,65,4,1894,11643,11707,9749,9749,9814
256,77,5,1907,11708,11784,9801,9801,9878
257,96,4,1914,11785,11880,9871,9871,9967
258,60,3,1930,11881,11940,9951,9951,10011
259,86,3,1943,11941,12026,9998,9998,10084
260,69,1,1962,12027,12095,10065,10065,10134
261,82,3,1972,12096,12177,10124,10124,10206
262,89,3,2008,12178,12266,10170,10170,10259
263,89,4,2013,12267,12355,10254,10254,10343
264,99,5,2032,12356,12454,10324,10324,10423
265,79,6,2032,12455,12533,10423,10423,10502
266,99,6,2049,12534,12632,10485,10485,10584
267,79,2,2053,12633,12711,10580,10580,10659
268,65,2,2059,12712,12776,10653,10653,10718
269,77,5,2082,12777,12853,10695,10695,10772
270,62,3,2083,12854,12915,10771,10771,10833
271,65,5,2087,12916,12980,10829,10829,10894
272,81,3,2104,12981,13061,10877,10877,10958
273,67,1,2112,13062,13128,10950,10950,11017
274,59,3,2135,13129,13187,10994,10994,11053
275,93,7,2142,13188,13280,11046,11046,11139
276,76,3,2158,13281,13356,11123,11123,11199
277,78,3,2169,13357,13434,11188,11188,11266
278,70,5,2170,13435,13504,11265,11265,11335
279,76,6,2180,13505,13580,11325,11325,11401
280,90,4,2187,13581,13670,11394,11394,11484
281,56,4,2223,13671,13726,11448,11448,11504
282,99,4,2245,13727,13825,11482,11482,11581
283,79,2,2251,13826,13904,11575,11575,11654
284,60,6,2277,13905,13964,11628,11628,11688
285,99,4,2279,13965,14063,11686,11686,11785
286,92,5,2286,14064,14155,11778,11778,11870
287,99,5,2294,14156,14254,11862,11862,11961
288,99,6,2308,14255,14353,11947,11947,12046
289,29,4,2319,14354,14382,12035,12035,12064
290,48,7,2320,14383,14430,12063,12063,12111
291,65,1,2337,14431,14495,12094,12094,12159
292,90,3,2340,14496,14585,12156,12156,12246
293,73,4,2365,14586,14658,12221,12221,12294
294,71,0,2366,14659,14729,12293,12293,12364
295,65,5,2385,14730,14794,12345,12345,12410
296,84,6,2389,14795,14878,12406,12406,12490
297,66,4,2415,14879,14944,12464,12464,12530
298,64,3,2416,14945,15008,12529,12529,12593
299,74,3,2466,15009,15082,12543,12543,12617
300,72,3,2482,15083,15154,12601,12601,12673
301,68,1,2491,15155,15222,12664,12664,12732
302,65,4,2498,15223,15287,12725,12725,12790
303,53,3,2516,15288,15340,12772,12772,12825
304,64,3,2524,15341,15404,12817,12817,12881
305,71,5,2530,15405,15475,12875,12875,12946
306,99,7,2549,15476,15574,12927,12927,13026
307,67,3,2569,15575,15641,13006,13006,13073
308,80,5,2602,15642,15721,13040,13040,13120
309,82,4,2617,15722,15803,13105,13105,13187
310,65,3,2624,15804,15868,13180,13180,13245
311,65,3,2629,15869,15933,13240,13240,13305
312,88,2,2643,15934,16021,13291,13291,13379
313,71,4,2651,16022,16092,13371,13371,13442
314,99,5,2654,16093,16191,13439,13439,13538
315,80,1,2654,16192,16271,13538,13538,13618
316,62,2,2663,16272,16333,13609,13609,13671
317,74,4,2672,16334,16407,13662,13662,13736
318,89,4,2689,16408,16496,13719,13719,13808
319,88,5,2702,16497,16584,13795,13795,13883
320,99,6,2703,16585,16683,13882,13882,13981
321,81,2,2714,16684,16764,13970,13970,14051
322,65,3,2728,16765,16829,14037,14037,14102
323,99,6,2737,16830,16928,14093,14093,14192
324,96,0,2749,16929,17024,14180,14180,14276
325,85,5,2752,17025,17109,14273,14273,14358
326,77,6,2753,17110,17186,14357,14357,14434
327,99,5,2756,17187,17285,14431,14431,14530
328,62,4,2779,17286,17347,14507,14507,14569
329,93,2,2808,17348,17440,14540,14540,14633
330,96,4,2831,17441,17536,14610,14610,14706
331,94,7,2857,17537,17630,14680,14680,14774
332,87,2,2866,17631,17717,14765,14765,14852
333,82,4,2885,17718,17799,14833,14833,14915
334,75,1,2890,17800,17874,14910,14910,14985
335,88,0,2893,17875,17962,14982,14982,15070
336,67,5,2901,17963,18029,15062,15062,15129
337,99,4,2907,18030,18128,15123,15123,15222
338,68,3,2908,18129,18196,15221,15221,15289
339,99,1,2925,18197,18295,15272,15272,15371
340,41,5,2944,18296,18336,15352,15352,15393
341,91,2,2946,18337,18427,15391,15391,15482
342,87,2,2954,18428,18514,15474,15474,15561
343,81,4,2959,18515,18595,15556,15556,15637
344,73,4,2973,18596,18668,15623,15623,15696
345,99,5,2980,18669,18767,15689,15689,15788
346,66,2,2994,18768,18833,15774,15774,15840
347,59,3,3008,18834,18892,15826,15826,15885
348,68,3,3014,18893,18960,15879,15879,15947
349,74,3,3015,18961,19034,15946,15946,16020
350,65,5,3025,19035,19099,16010,16010,16075
,,,,,,,,
,,,,,Min,0,0,72
,,,,,Mean,7870.08,7870.08,7946.46
,,,,,Max,16010,16010,16075
,,,,,StdDev,?,?,?
