First-come first-served,,
"PID","Burst","Priority","Arrival","Start","Finish","Wait","Response","Turnaround"
966,56,4,1475,6463,6518,4988,4988,5044
967,84,4,1480,6519,6602,5039,5039,5123
968,82,4,1487,6603,6684,5116,5116,5198
969,55,4,1500,6685,6739,5185,5185,5240
970,36,4,1503,6740,6775,5237,5237,5273
971,60,1,1520,6776,6835,5256,5256,5316
972,23,3,1539,6836,6858,5297,5297,5320
973,51,0,1541,6859,6909,5318,5318,5369
974,77,0,1558,6910,6986,5352,5352,5429
975,49,4,1564,6987,7035,5423,5423,5472
976,45,3,1571,7036,7080,5465,5465,5510
977,44,3,1595,7081,7124,5486,5486,5530
978,64,6,1600,7125,7188,5525,5525,5589
979,52,3,1601,7189,7240,5588,5588,5640
980,55,4,1618,7241,7295,5623,5623,5678
981,56,2,1630,7296,7351,5666,5666,5722
982,85,4,1646,7352,7436,5706,5706,5791
983,51,4,1651,7437,7487,5786,5786,5837
984,54,3,1663,7488,7541,5825,5825,5879
985,30,4,1666,7542,7571,5876,5876,5906
986,46,4,1670,7572,7617,5902,5902,5948
987,58,2,1698,7618,7675,5920,5920,5978
988,76,4,1704,7676,7751,5972,5972,6048
989,50,3,1709,7752,7801,6043,6043,6093
990,39,2,1717,7802,7840,6085,6085,6124
991,62,3,1723,7841,7902,6118,6118,6180
992,83,4,1727,7903,7985,6176,6176,6259
993,29,3,1736,7986,8014,6250,6250,6279
994,60,5,1740,8015,8074,6275,6275,6335
995,46,0,1757,8075,8120,6318,6318,6364
996,68,4,1785,8121,8188,6336,6336,6404
997,40,6,1798,8189,8228,6391,6391,6431
998,70,4,1810,8229,8298,6419,6419,6489
999,85,4,1811,8299,8383,6488,6488,6573
1000,12,2,1815,8384,8395,6569,6569,6581
1001,62,2,1834,8396,8457,6562,6562,6624
1002,82,6,1846,8458,8539,6612,6612,6694
1003,52,3,1855,8540,8591,6685,6685,6737
1004,86,4,1875,8592,8677,6717,6717,6803
1005,45,4,1894,8678,8722,6784,6784,6829
1006,57,5,1907,8723,8779,6816,6816,6873
1007,76,4,1914,8780,8855,6866,6866,6942
1008,40,3,1930,8856,8895,6926,6926,6966
1009,66,3,1943,8896,8961,6953,6953,7019
1010,49,1,1962,8962,9010,7000,7000,7049
1011,62,3,1972,9011,9072,7039,7039,7101
1012,69,3,2008,9073,9141,7065,7065,7134
1013,69,4,2013,9142,9210,7129,7129,7198
1014,90,5,2032,9211,9300,7179,7179,7269
1015,59,6,2032,9301,9359,7269,7269,7328
1016,81,6,2049,9360,9440,7311,7311,7392
1017,59,2,2053,9441,9499,7388,7388,7447
1018,45,2,2059,9500,9544,7441,7441,7486
1019,57,5,2082,9545,9601,7463,7463,7520
1020,42,3,2083,9602,9643,7519,7519,7561
1021,45,5,2087,9644,9688,7557,7557,7602
1022,61,3,2104,9689,9749,7585,7585,7646
1023,47,1,2112,9750,9796,7638,7638,7685
1024,39,3,2135,9797,9835,7662,7662,7701
1025,73,7,2142,9836,9908,7694,7694,7767
1026,56,3,2158,9909,9964,7751,7751,7807
1027,58,3,2169,9965,10022,7796,7796,7854
1028,50,5,2170,10023,10072,7853,7853,7903
1029,56,6,2180,10073,10128,7893,7893,7949
1030,70,4,2187,10129,10198,7942,7942,8012
1031,36,4,2223,10199,10234,7976,7976,8012
1032,81,4,2245,10235,10315,7990,7990,8071
1033,59,2,2251,10316,10374,8065,8065,8124
1034,40,6,2277,10375,10414,8098,8098,8138
1035,81,4,2279,10415,10495,8136,8136,8217
1036,72,5,2286,10496,10567,8210,8210,8282
1037,95,5,2294,10568,10662,8274,8274,8369
1038,86,6,2308,10663,10748,8355,8355,8441
1039,9,4,2319,10749,10757,8430,8430,8439
1040,28,7,2320,10758,10785,8438,8438,8466
1041,45,1,2337,10786,10830,8449,8449,8494
1042,70,3,2340,10831,10900,8491,8491,8561
1043,53,4,2365,10901,10953,8536,8536,8589
1044,51,0,2366,10954,11004,8588,8588,8639
1045,45,5,2385,11005,11049,8620,8620,8665
1046,64,6,2389,11050,11113,8661,8661,8725
1047,46,4,2415,11114,11159,8699,8699,8745
1048,44,3,2416,11160,11203,8744,8744,8788
1049,54,3,2466,11204,11257,8738,8738,8792
1050,52,3,2482,11258,11309,8776,8776,8828
1051,48,1,2491,11310,11357,8819,8819,8867
1052,45,4,2498,11358,11402,8860,8860,8905
1053,33,3,2516,11403,11435,8887,8887,8920
1054,44,3,2524,11436,11479,8912,8912,8956
1055,51,5,2530,11480,11530,8950,8950,9001
1056,82,7,2549,11531,11612,8982,8982,9064
1057,47,3,2569,11613,11659,9044,9044,9091
1058,60,5,2602,11660,11719,9058,9058,9118
1059,62,4,2617,11720,11781,9103,9103,9165
1060,45,3,2624,11782,11826,9158,9158,9203
1061,45,3,2629,11827,11871,9198,9198,9243
1062,68,2,2643,11872,11939,9229,9229,9297
1063,51,4,2651,11940,11990,9289,9289,9340
1064,82,5,2654,11991,12072,9337,9337,9419
1065,60,1,2654,12073,12132,9419,9419,9479
1066,42,2,2663,12133,12174,9470,9470,9512
1067,54,4,2672,12175,12228,9503,9503,9557
1068,69,4,2689,12229,12297,9540,9540,9609
1069,68,5,2702,12298,12365,9596,9596,9664
1070,98,6,2703,12366,12463,9663,9663,9761
1071,61,2,2714,12464,12524,9750,9750,9811
1072,45,3,2728,12525,12569,9797,9797,9842
1073,99,6,2737,12570,12668,9833,9833,9932
1074,76,0,2749,12669,12744,9920,9920,9996
1075,65,5,2752,12745,12809,9993,9993,10058
1076,57,6,2753,12810,12866,10057,10057,10114
1077,82,5,2756,12867,12948,10111,10111,10193
1078,42,4,2779,12949,12990,10170,10170,10212
1079,73,2,2808,12991,13063,10183,10183,10256
1080,76,4,2831,13064,13139,10233,10233,10309
1081,74,7,2857,13140,13213,10283,10283,10357
1082,67,2,2866,13214,13280,10348,10348,10415
1083,62,4,2885,13281,13342,10396,10396,10458
1084,55,1,2890,13343,13397,10453,10453,10508
1085,68,0,2893,13398,13465,10505,10505,10573
1086,47,5,2901,13466,13512,10565,10565,10612
1087,82,4,2907,13513,13594,10606,10606,10688
1088,48,3,2908,13595,13642,10687,10687,10735
1089,79,1,2925,13643,13721,10718,10718,10797
1090,21,5,2944,13722,13742,10778,10778,10799
1091,71,2,2946,13743,13813,10797,10797,10868
1092,67,2,2954,13814,13880,10860,10860,10927
1093,61,4,2959,13881,13941,10922,10922,10983
1094,53,4,2973,13942,13994,10969,10969,11022
1095,83,5,2980,13995,14077,11015,11015,11098
1096,46,2,2994,14078,14123,11084,11084,11130
1097,39,3,3008,14124,14162,11116,11116,11155
1098,48,3,3014,14163,14210,11149,11149,11197
1099,54,3,3015,14211,14264,11196,11196,11250
1100,45,5,3025,14265,14309,11240,11240,11285
,,,,,,,,
,,,,,Min,0,0,52
,,,,,Mean,5475.14,5475.14,5532.36
,,,,,Max,11240,11240,11285
,,,,,StdDev,2486.09,2486.09,2609.86
